date,open,high,low,close,volume,average,barCount
2006-04-11,546.56,547.12,538.4,545.6,1621.0,545.6,1
2006-04-12,545.76,550.48,542.48,542.72,1560.0,542.72,1
2006-04-13,540.0,551.92,539.2,550.56,700.0,550.56,1
2006-04-17,553.6,559.2,549.44,558.32,1147.0,558.32,1
2006-04-18,560.8,568.4,556.56,566.0,1153.0,566.0,1
2006-04-19,564.64,577.28,563.92,574.8,987.0,574.8,1
2006-04-20,575.36,577.28,564.08,568.72,1054.0,568.72,1
2006-04-21,567.12,585.84,566.4,582.48,1332.0,582.48,1
2006-04-24,571.2,579.6,566.32,568.08,1303.0,568.08,1
2006-04-25,573.44,574.48,556.96,565.12,3567.0,565.12,1
2006-04-26,563.52,566.8,555.6,556.32,1124.0,556.32,1
2006-04-27,552.8,556.64,548.56,549.6,794.0,549.6,1
2006-04-28,554.08,564.0,551.92,556.96,1085.0,556.96,1
2006-05-01,561.2,573.2,560.0,572.0,694.0,572.0,1
2006-05-02,574.72,581.52,570.72,578.72,1088.0,578.72,1
2006-05-03,579.84,579.84,560.0,561.76,1268.0,561.76,1
2006-05-04,554.96,558.16,538.24,546.56,1946.0,546.56,1
2006-05-05,546.4,547.76,541.44,544.0,839.0,544.0,1
2006-05-08,537.04,543.92,530.4,543.04,1640.0,543.04,1
2006-05-09,543.92,553.44,542.08,547.2,978.0,547.2,1
2006-05-10,546.56,558.16,539.84,558.16,880.0,558.16,1
2006-05-11,568.0,568.4,559.36,562.4,1294.0,562.4,1
2006-05-12,563.52,563.52,552.32,552.88,759.0,552.88,1
2006-05-15,539.76,542.16,531.6,533.04,837.0,533.04,1
2006-05-16,536.56,543.2,530.48,533.6,1002.0,533.6,1
2006-05-17,533.36,534.0,523.12,525.6,1028.0,525.6,1
2006-05-18,525.44,534.32,520.8,533.92,819.0,533.92,1
2006-05-19,528.0,531.68,521.2,524.56,1015.0,524.56,1
2006-05-22,519.12,532.56,519.12,530.24,962.0,530.24,1
2006-05-23,538.0,547.36,537.68,542.16,788.0,542.16,1
2006-05-24,537.68,543.44,528.4,528.8,500.0,528.8,1
2006-05-25,533.44,543.04,530.48,542.4,375.0,542.4,1
2006-05-26,539.68,545.84,538.64,542.0,336.0,542.0,1
2006-05-30,549.76,552.64,545.76,546.56,611.0,546.56,1
2006-05-31,541.12,543.28,532.64,541.84,589.0,541.84,1
2006-06-01,534.72,546.0,532.08,534.56,1153.0,534.56,1
2006-06-02,542.08,553.2,540.4,551.2,554.0,551.2,1
2006-06-05,557.52,558.24,547.52,549.92,491.0,549.92,1
2006-06-06,544.72,551.6,542.4,550.08,224.0,550.08,1
2006-06-07,546.16,546.64,536.08,538.24,450.0,538.24,1
2006-06-08,532.24,536.96,526.48,536.96,385.0,536.96,1
2006-06-09,540.0,545.6,540.0,544.56,427.0,544.56,1
2006-06-12,547.12,547.12,534.88,536.64,266.0,536.64,1
2006-06-13,527.52,529.84,521.04,521.44,753.0,521.44,1
2006-06-14,524.08,527.28,520.0,526.32,416.0,526.32,1
2006-06-15,530.8,532.16,527.6,529.28,385.0,529.28,1
2006-06-16,527.76,531.76,522.0,530.0,273.0,530.0,1
2006-06-19,526.56,526.88,519.92,524.32,235.0,524.32,1
2006-06-20,527.28,529.6,519.36,522.32,270.0,522.32,1
2006-06-21,522.72,533.84,520.24,530.8,301.0,530.8,1
2006-06-22,533.52,536.24,529.52,536.0,296.0,536.0,1
2006-06-23,531.44,537.68,530.96,535.12,148.0,535.12,1
2006-06-26,533.36,542.8,532.0,541.6,230.0,541.6,1
2006-06-27,545.04,547.36,541.04,544.64,434.0,544.64,1
2006-06-28,543.76,549.76,540.72,546.48,300.0,546.48,1
2006-06-29,546.8,556.72,546.48,556.08,598.0,556.08,1
2006-06-30,556.08,560.16,555.44,558.16,324.0,558.16,1
2006-07-03,561.68,562.96,559.44,559.44,208.0,559.44,1
2006-07-05,559.12,569.2,558.24,568.0,620.0,568.0,1
2006-07-06,566.4,568.8,561.6,566.16,421.0,566.16,1
2006-07-07,571.44,572.0,558.16,558.8,519.0,558.8,1
2006-07-10,556.56,558.8,541.12,556.48,245.0,556.48,1
2006-07-11,562.48,564.8,559.92,560.64,297.0,560.64,1
2006-07-12,563.2,569.12,558.88,569.12,789.0,569.12,1
2006-07-13,574.0,586.32,574.0,586.0,2032.0,586.0,1
2006-07-14,593.2,596.8,585.36,585.76,2073.0,585.76,1
2006-07-17,581.84,585.68,572.16,573.2,1259.0,573.2,1
2006-07-18,579.6,583.04,561.04,566.0,1325.0,566.0,1
2006-07-19,562.0,564.16,549.28,558.8,1095.0,558.8,1
2006-07-20,561.2,562.8,550.8,552.8,710.0,552.8,1
2006-07-21,557.84,561.6,552.16,556.16,630.0,556.16,1
2006-07-24,552.0,561.44,549.6,561.36,492.0,561.36,1
2006-07-25,563.36,563.52,549.68,552.0,1360.0,552.0,1
2006-07-26,551.28,558.4,549.76,553.36,601.0,553.36,1
2006-07-27,558.24,559.36,553.44,557.44,459.0,557.44,1
2006-07-28,552.4,554.0,543.2,548.0,1411.0,548.0,1
2006-07-31,550.24,557.44,546.0,556.16,608.0,556.16,1
2006-08-01,559.2,564.0,556.8,561.2,566.0,561.2,1
2006-08-02,565.36,571.36,564.48,568.96,952.0,568.96,1
2006-08-03,559.76,565.84,558.4,564.48,615.0,564.48,1
2006-08-04,564.08,564.08,554.64,558.48,380.0,558.48,1
2006-08-07,568.72,577.12,567.2,576.0,1718.0,576.0,1
2006-08-08,572.0,578.72,569.6,570.4,524.0,570.4,1
2006-08-09,571.2,576.8,567.52,569.36,610.0,569.36,1
2006-08-10,563.68,564.32,553.76,556.8,1126.0,556.8,1
2006-08-11,557.84,559.2,553.36,557.84,377.0,557.84,1
2006-08-14,548.8,550.96,545.52,548.72,456.0,548.72,1
2006-08-15,550.72,553.04,545.44,545.68,298.0,545.68,1
2006-08-16,543.52,546.16,536.16,537.44,915.0,537.44,1
2006-08-17,530.72,532.16,525.6,528.4,1145.0,528.4,1
2006-08-18,530.24,532.0,522.0,529.44,796.0,529.44,1
2006-08-21,535.28,539.68,532.0,539.36,1201.0,539.36,1
2006-08-22,538.4,540.08,534.64,536.4,738.0,536.4,1
2006-08-23,532.8,534.4,523.6,527.6,910.0,527.6,1
2006-08-24,526.96,534.0,525.84,534.0,510.0,534.0,1
2006-08-25,540.0,542.4,532.4,532.4,1186.0,532.4,1
2006-08-28,524.16,524.48,516.56,519.04,1345.0,519.04,1
2006-08-29,514.08,516.96,510.4,513.52,1213.0,513.52,1
2006-08-30,514.64,518.8,505.6,518.8,1416.0,518.8,1
2006-08-31,514.4,518.48,510.64,518.4,901.0,518.4,1
2006-09-01,518.0,518.4,508.32,510.0,739.0,510.0,1
2006-09-05,506.96,508.4,502.88,506.48,925.0,506.48,1
2006-09-06,501.44,507.12,497.36,497.6,1260.0,497.6,1
2006-09-07,498.64,499.28,492.24,495.52,1195.0,495.52,1
2006-09-08,496.32,496.96,486.64,487.2,1711.0,487.2,1
2006-09-11,481.44,486.8,476.96,480.32,1991.0,480.32,1
2006-09-12,480.48,482.48,469.2,470.08,1825.0,470.08,1
2006-09-13,471.92,475.44,467.84,472.0,2076.0,472.0,1
2006-09-14,470.96,472.4,462.16,465.2,1624.0,465.2,1
2006-09-15,462.08,465.6,455.44,464.48,2586.0,464.48,1
2006-09-18,466.32,471.76,460.0,466.56,1860.0,466.56,1
2006-09-19,468.48,471.6,449.84,450.0,2563.0,450.0,1
2006-09-20,445.44,451.28,439.28,440.4,4173.0,440.4,1
2006-09-21,442.8,447.6,439.92,447.12,2609.0,447.12,1
2006-09-22,448.4,450.24,436.4,437.12,2444.0,437.12,1
2006-09-25,434.32,450.4,432.48,445.36,2318.0,445.36,1
2006-09-26,443.36,449.6,439.76,443.36,1977.0,443.36,1
2006-09-27,446.96,457.6,436.48,457.28,2374.0,457.28,1
2006-09-28,457.6,464.0,452.8,453.2,1655.0,453.2,1
2006-09-29,452.4,456.96,446.4,454.48,1143.0,454.48,1
2006-10-02,453.6,455.2,442.0,442.48,995.0,442.48,1
2006-10-03,436.96,439.2,424.88,425.92,2333.0,425.92,1
2006-10-04,428.4,433.6,419.68,432.32,2440.0,432.32,1
2006-10-05,441.28,441.92,432.0,436.72,1904.0,436.72,1
2006-10-06,434.8,436.88,427.6,434.8,1609.0,434.8,1
2006-10-09,436.88,445.04,435.36,436.8,1979.0,436.8,1
2006-10-10,432.56,434.72,427.28,429.36,1970.0,429.36,1
2006-10-11,429.2,431.68,421.2,421.2,1874.0,421.2,1
2006-10-12,422.4,427.44,420.16,427.44,2445.0,427.44,1
2006-10-13,429.76,434.88,428.16,429.2,2291.0,429.2,1
2006-10-16,428.48,438.4,424.88,437.76,1883.0,437.76,1
2006-10-17,439.92,439.92,429.76,431.92,1440.0,434.42,2278
2006-10-18,430.16,435.68,420.4,422.88,2012.0,426.516,2817
2006-10-19,424.16,432.88,421.28,431.76,1338.0,428.092,2115
2006-10-20,432.48,432.48,420.48,422.0,1705.0,425.168,2318
2006-10-23,415.6,419.44,413.68,418.8,2134.0,416.332,2746
2006-10-24,416.64,424.24,416.32,423.04,1248.0,421.084,1897
2006-10-25,423.28,437.28,422.72,437.12,2706.0,431.588,3374
2006-10-26,437.76,438.48,428.0,429.44,1672.0,433.328,2469
2006-10-27,431.6,433.84,426.72,432.0,1384.0,430.132,2046
2006-10-30,425.36,426.24,414.88,416.0,3764.0,419.388,4854
2006-10-31,411.52,418.24,406.56,416.8,4723.0,412.336,5797
2006-11-01,417.2,422.56,411.6,416.48,4197.0,416.844,5074
2006-11-02,414.0,420.0,410.88,412.16,3250.0,414.34,3825
2006-11-03,415.6,422.0,415.2,420.64,2640.0,418.484,3222
2006-11-06,420.8,429.92,420.8,427.04,2245.0,425.46,3045
2006-11-07,427.12,427.84,419.6,420.48,1979.0,422.864,2569
2006-11-08,420.96,428.0,420.72,426.8,2448.0,424.224,3191
2006-11-09,432.0,436.96,431.52,435.52,2943.0,433.772,3613
2006-11-10,433.76,436.0,425.6,426.32,2403.0,429.56,3490
2006-11-13,421.44,423.6,417.6,418.48,4602.0,420.036,5510
2006-11-14,420.4,422.8,416.08,417.28,1900.0,419.544,2811
2006-11-15,418.8,424.4,418.08,419.92,3860.0,420.836,4226
2006-11-16,422.88,424.48,404.0,404.88,5630.0,412.168,7217
2006-11-17,403.68,408.56,402.96,407.84,3673.0,405.876,4843
2006-11-20,405.12,408.0,402.0,407.68,2192.0,404.932,3057
2006-11-21,410.4,417.76,408.32,415.52,2610.0,413.012,3341
2006-11-22,416.16,417.92,404.64,410.56,3229.0,409.828,4610
2006-11-24,414.0,416.48,413.2,414.4,1209.0,414.68,1343
2006-11-27,413.52,418.64,412.8,417.6,2296.0,415.812,3576
2006-11-28,420.8,423.76,418.56,422.72,2208.0,421.632,3355
2006-11-29,424.96,433.44,424.0,433.04,3188.0,429.64,4143
2006-11-30,436.24,441.68,434.88,436.72,2729.0,437.12,3684
2006-12-01,434.0,441.6,432.0,440.64,1866.0,436.38,3061
2006-12-04,435.76,436.32,429.28,433.68,2765.0,432.436,3230
2006-12-05,436.56,438.32,427.04,433.68,2321.0,433.584,3458
2006-12-06,431.52,440.8,429.36,431.04,2851.0,433.088,4021
2006-12-07,429.76,430.96,426.88,429.84,2161.0,428.824,3603
2006-12-08,434.56,435.36,427.2,428.24,2177.0,432.116,3593
2006-12-11,424.0,428.16,421.52,422.8,2178.0,424.788,3412
2006-12-12,424.32,426.4,417.2,419.76,1963.0,421.92,3112
2006-12-13,419.28,424.8,418.32,421.92,2024.0,421.74,3662
2006-12-14,427.84,430.72,426.64,429.6,1899.0,428.64,2665
2006-12-15,431.84,434.4,427.92,433.36,1582.0,431.856,2325
2006-12-18,430.64,430.88,424.96,425.6,1146.0,428.168,2114
2006-12-19,423.6,433.92,423.6,430.16,1884.0,428.444,2507
2006-12-20,432.4,435.12,429.52,431.6,1301.0,432.696,2728
2006-12-21,430.96,430.96,423.12,425.76,1276.0,426.116,2320
2006-12-22,426.56,427.04,421.68,423.36,877.0,424.272,1684
2006-12-26,425.28,425.6,411.44,413.36,1805.0,415.248,3115
2006-12-27,414.0,415.52,409.76,410.8,1425.0,412.068,2814
2006-12-28,412.24,412.88,408.4,410.4,1566.0,410.9,2979
2006-12-29,408.16,414.8,408.0,412.96,1323.0,411.428,2319
2007-01-03,409.6,411.36,393.04,395.68,4000.0,400.328,6544
2007-01-04,388.48,391.2,377.76,380.16,5471.0,384.22,8764
2007-01-05,379.2,383.44,375.12,381.92,4513.0,379.56,6300
2007-01-08,389.76,392.4,376.0,381.2,4909.0,382.1,7458
2007-01-09,370.32,380.0,369.44,378.24,4900.0,373.768,7436
2007-01-10,373.12,374.0,362.96,363.2,7878.0,368.176,12921
2007-01-11,362.0,369.12,352.08,354.4,11073.0,358.616,16377
2007-01-12,354.24,360.0,348.08,357.2,11872.0,354.88,17481
2007-01-16,353.36,355.2,343.28,346.96,11382.0,348.28,17580
2007-01-17,343.92,354.8,341.6,353.2,13804.0,347.728,19803
2007-01-18,354.4,356.8,340.48,345.04,16723.0,346.012,23690
2007-01-19,347.6,356.0,347.04,355.44,7425.0,351.968,15425
2007-01-22,358.56,364.08,347.52,351.2,13130.0,356.7,21756
2007-01-23,354.96,366.64,353.68,364.72,9354.0,360.396,12860
2007-01-24,363.92,369.44,357.68,368.0,6644.0,363.52,11959
2007-01-25,369.52,371.84,360.8,361.92,4676.0,366.728,7202
2007-01-26,364.8,371.2,364.32,370.08,5666.0,367.244,7483
2007-01-29,367.68,369.44,359.2,359.68,3895.0,364.056,8806
2007-01-30,361.92,380.0,348.0,378.4,7096.0,373.46,11122
2007-01-31,377.28,387.6,372.0,386.08,7304.0,381.208,10805
2007-02-01,386.0,392.0,381.12,382.72,6543.0,386.276,10214
2007-02-02,385.76,394.72,380.8,393.76,5780.0,388.112,7804
2007-02-05,396.96,399.6,390.32,393.12,7065.0,395.924,10041
2007-02-06,397.52,398.32,390.48,394.08,5608.0,394.376,9509
2007-02-07,396.08,398.4,382.72,386.08,6391.0,390.268,11120
2007-02-08,387.28,400.16,385.04,398.56,6362.0,392.688,10870
2007-02-09,400.24,405.92,397.68,399.92,7380.0,401.672,11854
2007-02-12,394.64,396.4,384.96,386.8,5806.0,389.792,7676
2007-02-13,389.44,399.12,388.72,394.88,3315.0,393.92,4998
2007-02-14,393.28,396.4,384.64,387.44,6011.0,389.2,7475
2007-02-15,387.6,388.64,378.4,386.4,4332.0,382.66,7089
2007-02-16,389.44,396.4,388.32,395.28,3641.0,392.996,5209
2007-02-20,386.08,393.92,382.72,389.28,3396.0,386.092,5430
2007-02-21,390.0,401.36,385.92,398.0,5286.0,395.58,6524
2007-02-22,398.24,405.6,395.68,402.64,4284.0,400.716,6450
2007-02-23,406.56,409.44,401.04,403.36,4764.0,405.76,6324
2007-02-26,406.4,409.2,402.16,407.12,3105.0,406.52,4209
2007-02-27,400.08,412.32,400.08,400.8,6328.0,405.84,7974
2007-02-28,404.88,411.2,399.6,409.12,4134.0,404.812,5180
2007-03-01,407.44,413.44,395.92,409.76,3296.0,408.448,5242
2007-03-02,411.44,413.12,406.8,408.0,3147.0,409.76,4412
2007-03-05,400.24,402.88,395.04,396.96,4519.0,399.228,6248
2007-03-06,401.36,402.88,397.84,402.56,1891.0,400.66,2738
2007-03-07,404.0,411.92,403.2,410.24,4178.0,408.312,4981
2007-03-08,412.48,412.72,407.12,410.0,1994.0,409.672,2904
2007-03-09,409.76,409.92,400.4,400.56,2286.0,404.58,3661
2007-03-12,396.4,398.88,392.0,394.8,3704.0,395.408,4508
2007-03-13,397.04,401.2,389.36,391.52,3682.0,396.672,4688
2007-03-14,392.16,394.56,388.88,393.12,2464.0,391.7,3733
2007-03-15,394.56,395.28,388.08,389.04,1707.0,391.712,2623
2007-03-16,391.84,396.16,382.24,386.8,2872.0,388.848,4292
2007-03-19,388.0,392.0,385.6,389.68,2324.0,388.424,3745
2007-03-20,388.8,391.28,384.56,387.84,2379.0,387.724,4019
2007-03-21,387.68,390.56,384.8,390.48,2990.0,387.692,3897
2007-03-22,395.44,401.6,393.6,401.12,2983.0,398.252,4329
2007-03-23,403.6,407.12,402.0,404.32,2790.0,404.964,3939
2007-03-26,410.32,411.6,405.6,409.6,3364.0,409.18,4322
2007-03-27,406.0,410.16,405.04,409.28,2981.0,407.16,3542
2007-03-28,416.72,422.08,414.0,415.84,7588.0,418.324,10829
2007-03-29,420.64,431.84,419.2,429.52,8188.0,426.252,12663
2007-03-30,427.84,433.6,426.0,427.04,7049.0,429.7,11921
2007-04-02,428.4,433.76,424.56,427.28,4622.0,428.508,7395
2007-04-03,423.84,424.56,416.4,419.28,5405.0,420.032,7804
2007-04-04,417.12,420.88,413.2,418.8,5246.0,417.04,8673
2007-04-05,422.0,422.16,414.08,416.08,3400.0,417.132,6549
2007-04-09,415.92,416.72,400.16,401.76,5885.0,407.2,9885
2007-04-10,402.24,406.24,402.24,404.72,2904.0,404.328,5066
2007-04-11,402.8,410.0,400.0,403.92,3985.0,404.484,6766
2007-04-12,407.36,413.68,406.4,412.8,2739.0,409.768,6175
2007-04-13,415.36,416.32,411.92,412.24,1912.0,413.812,4231
2007-04-16,412.8,413.84,405.68,409.6,2777.0,408.848,5071
2007-04-17,412.32,413.36,401.6,402.32,2783.0,406.26,5344
2007-04-18,400.4,402.88,396.0,401.44,3536.0,399.948,7671
2007-04-19,398.96,399.2,393.2,393.52,2843.0,395.78,5492
2007-04-20,395.2,400.88,393.92,399.76,2324.0,398.144,5227
2007-04-23,400.08,411.36,399.76,409.76,3951.0,406.5,6068
2007-04-24,410.48,413.52,400.32,403.2,3729.0,406.008,7773
2007-04-25,405.6,411.36,403.28,410.8,3083.0,406.984,5746
2007-04-26,407.76,414.24,404.56,407.36,2057.0,408.896,4802
2007-04-27,405.2,415.76,404.24,413.84,2566.0,410.828,5717
2007-04-30,412.8,415.68,409.2,409.52,2260.0,411.848,5299
2007-05-01,408.96,413.04,401.2,402.88,3195.0,406.996,6635
2007-05-02,400.96,401.76,393.84,396.8,6515.0,397.636,10703
2007-05-03,395.04,396.88,391.84,394.64,3964.0,394.256,7359
2007-05-04,395.2,395.84,384.88,386.64,5114.0,389.948,10373
2007-05-07,382.88,386.0,380.32,384.8,5021.0,382.912,10702
2007-05-08,385.28,390.72,382.48,388.16,4280.0,386.736,9873
2007-05-09,388.48,389.04,379.12,384.24,4393.0,383.46,8994
2007-05-10,387.04,388.88,382.56,385.92,2984.0,385.644,6195
2007-05-11,388.16,390.64,385.76,389.6,2906.0,387.996,5129
2007-05-14,390.88,391.44,386.4,388.08,1911.0,389.5,3911
2007-05-15,387.28,393.44,387.12,392.16,2624.0,391.624,5330
2007-05-16,389.68,390.64,384.48,388.56,3399.0,387.884,6287
2007-05-17,390.24,401.76,389.92,401.28,3944.0,396.64,7413
2007-05-18,401.04,404.48,399.76,400.64,2379.0,401.944,5008
2007-05-21,401.44,408.24,397.36,406.56,2427.0,403.732,5245
2007-05-22,403.44,405.28,398.32,399.44,3118.0,401.324,5981
2007-05-23,398.48,402.72,396.08,400.16,2840.0,399.88,5560
2007-05-24,399.92,400.64,388.72,391.84,3132.0,394.64,5464
2007-05-25,395.76,397.28,391.2,396.8,1641.0,394.704,3200
2007-05-29,390.08,391.2,381.04,386.48,5200.0,385.916,9575
2007-05-30,385.76,389.2,385.28,386.48,2902.0,387.04,4353
2007-05-31,385.2,391.68,380.64,391.68,4806.0,385.904,7656
2007-06-01,393.04,397.52,390.88,395.76,2282.0,394.552,4950
2007-06-04,395.6,405.2,395.6,402.72,7885.0,401.032,10765
2007-06-05,399.28,403.44,397.84,399.76,2825.0,400.06,5787
2007-06-06,399.92,404.16,397.6,402.48,3091.0,401.208,6313
2007-06-07,402.08,409.92,402.08,405.2,3887.0,407.012,8596
2007-06-08,399.04,401.92,392.32,392.48,4174.0,396.716,7693
2007-06-11,395.44,400.4,392.88,398.72,3186.0,397.944,5801
2007-06-12,398.0,398.72,393.84,396.48,1439.0,396.4,3774
2007-06-13,396.08,403.28,394.08,400.8,3877.0,399.864,11280
2007-06-14,405.2,410.56,404.72,409.04,5291.0,407.28,10524
2007-06-15,410.08,413.28,408.4,411.92,4513.0,410.896,9422
2007-06-18,411.36,418.48,409.52,417.12,2759.0,415.124,7595
2007-06-19,415.52,420.64,414.16,416.96,2489.0,417.224,7169
2007-06-20,416.08,418.4,406.8,412.56,5080.0,412.104,10743
2007-06-21,419.28,419.36,410.48,412.8,3014.0,414.472,7436
2007-06-22,415.68,417.84,412.88,415.52,2505.0,415.624,8175
2007-06-25,406.88,417.84,406.08,415.68,5637.0,411.536,10958
2007-06-26,412.96,413.04,406.96,408.56,4947.0,409.604,10069
2007-06-27,405.28,417.2,403.84,414.8,6021.0,411.156,11603
2007-06-28,421.2,423.92,418.0,418.8,4794.0,421.012,10055
2007-06-29,423.2,427.6,421.36,423.6,3956.0,424.376,8062
2007-07-03,426.32,428.0,425.6,427.84,852.0,426.632,1286
2007-07-05,433.6,435.44,426.48,431.92,2765.0,431.332,4680
2007-07-06,437.28,439.2,434.8,437.2,1677.0,437.236,2997
2007-07-09,437.12,440.08,433.76,434.56,2876.0,436.988,7647
2007-07-10,434.4,440.0,433.44,437.76,2140.0,437.604,4469
2007-07-11,436.4,440.0,434.96,437.28,2106.0,437.532,4856
2007-07-12,441.36,444.8,433.68,437.6,3215.0,439.02,8739
2007-07-13,441.12,445.04,440.8,444.4,2375.0,442.956,5040
2007-07-16,445.36,447.68,442.88,445.84,2238.0,445.132,5868
2007-07-17,449.2,452.48,442.24,445.44,2963.0,447.748,8742
2007-07-18,447.2,453.2,445.36,452.32,3050.0,450.64,8380
2007-07-19,454.8,457.36,449.76,456.88,2234.0,454.284,5065
2007-07-20,457.04,458.32,453.04,455.2,1403.0,455.812,3796
2007-07-23,449.6,451.12,447.12,450.32,2890.0,449.196,8185
2007-07-24,442.72,444.32,438.16,440.8,3519.0,440.928,8508
2007-07-25,444.4,458.0,440.48,457.76,3799.0,451.036,7335
2007-07-26,463.44,463.52,448.32,449.76,5479.0,455.92,9431
2007-07-27,452.8,463.52,449.52,462.64,3875.0,457.98,9196
2007-07-30,462.96,464.88,457.12,461.12,2319.0,461.324,5826
2007-07-31,464.0,470.64,462.8,468.56,2815.0,467.32,7149
2007-08-01,468.0,473.6,457.52,461.52,5623.0,465.12,13752
2007-08-02,460.56,465.68,458.72,462.72,3254.0,462.256,8486
2007-08-03,462.32,462.56,451.6,451.92,2675.0,456.036,6128
2007-08-06,444.0,444.72,431.04,434.0,5009.0,438.216,10753
2007-08-07,432.32,436.96,428.24,436.16,4059.0,432.416,6031
2007-08-08,433.28,439.6,432.08,434.08,4163.0,436.168,7298
2007-08-09,425.84,433.12,424.72,430.16,2436.0,428.544,4420
2007-08-10,423.04,430.48,421.52,429.92,2495.0,425.9,4839
2007-08-13,435.6,438.8,426.96,430.56,2955.0,434.62,8556
2007-08-14,433.44,434.72,428.32,433.84,2916.0,431.972,6086
2007-08-15,437.68,445.92,435.84,440.8,2689.0,440.68,7096
2007-08-16,438.64,438.64,421.84,428.64,5554.0,427.564,10103
2007-08-17,434.4,437.92,430.0,432.0,6290.0,433.612,6485
2007-08-20,427.2,429.44,421.84,427.52,2985.0,426.012,7565
2007-08-21,426.88,431.36,415.68,419.84,4804.0,421.488,10166
2007-08-22,421.6,424.16,414.08,418.08,3889.0,418.036,7559
2007-08-23,420.96,422.16,416.48,420.96,1846.0,420.044,4742
2007-08-24,423.76,430.16,423.28,429.12,2740.0,427.3,6773
2007-08-27,425.04,435.44,423.68,434.48,1758.0,429.524,5129
2007-08-28,434.16,436.08,424.64,431.84,2303.0,433.316,5188
2007-08-29,436.0,444.24,436.0,443.36,2698.0,440.364,7816
2007-08-30,442.0,445.12,439.36,443.68,1607.0,442.948,4777
2007-08-31,448.24,449.28,444.32,446.32,1285.0,447.428,3997
2007-09-04,447.68,454.4,447.44,453.2,1273.0,451.664,4211
2007-09-05,452.08,458.48,451.68,457.92,1399.0,454.812,4299
2007-09-06,463.6,467.52,454.96,461.04,5042.0,461.676,11822
2007-09-07,460.4,464.0,456.8,462.08,4903.0,460.18,10810
2007-09-10,457.76,472.24,457.36,470.96,3858.0,462.644,10203
2007-09-11,467.44,472.24,463.6,471.92,5919.0,467.372,12219
2007-09-12,473.68,482.4,472.96,480.0,4835.0,476.756,8194
2007-09-13,478.64,482.96,477.04,481.12,2118.0,480.272,5584
2007-09-14,480.88,484.56,476.24,478.24,4413.0,479.992,7696
2007-09-17,478.16,486.72,477.52,486.24,2486.0,483.192,5823
2007-09-18,485.12,497.28,483.68,495.28,3663.0,490.3,7680
2007-09-19,495.44,497.92,489.44,493.68,4454.0,494.288,8702
2007-09-20,495.28,502.24,492.32,500.96,2043.0,497.24,4519
2007-09-21,502.24,504.88,494.4,499.04,3478.0,499.828,7393
2007-09-24,495.84,500.8,493.12,494.48,1908.0,496.764,4710
2007-09-25,488.48,490.48,484.72,487.92,2841.0,487.364,7842
2007-09-26,493.28,495.84,481.44,494.0,4070.0,488.492,9211
2007-09-27,501.04,509.76,498.72,508.72,3420.0,503.856,10337
2007-09-28,511.68,514.0,499.36,501.92,3343.0,507.332,11477
2007-10-01,498.16,499.52,488.08,493.04,3083.0,493.82,8134
2007-10-02,488.4,493.2,484.56,492.96,2104.0,488.264,4127
2007-10-03,494.32,496.56,488.8,489.44,1653.0,492.324,6944
2007-10-04,487.44,502.0,484.72,500.56,2476.0,494.092,8390
2007-10-05,496.8,501.12,494.64,498.4,1686.0,497.18,6743
2007-10-08,491.36,492.48,481.52,485.36,1804.0,486.788,5979
2007-10-09,485.92,496.72,485.6,492.16,2508.0,492.028,9250
2007-10-10,492.56,499.36,489.6,498.88,1899.0,494.808,6625
2007-10-11,503.68,512.64,502.4,508.24,2402.0,507.96,7845
2007-10-12,508.64,513.92,507.28,512.56,1757.0,511.816,6655
2007-10-15,520.0,527.76,518.16,527.6,2468.0,522.932,8170
2007-10-16,529.68,538.48,528.0,534.64,4904.0,533.18,15378
2007-10-17,536.88,542.72,531.04,533.04,7495.0,536.256,18120
2007-10-18,538.24,547.2,536.08,545.36,3151.0,541.448,6791
2007-10-19,540.72,542.48,534.56,537.36,6768.0,539.02,17970
2007-10-22,533.28,538.88,527.76,532.32,6109.0,531.672,16347
2007-10-23,536.24,537.2,525.76,528.88,2809.0,530.256,9378
2007-10-24,527.76,543.92,527.2,543.84,3109.0,536.668,6522
2007-10-25,548.32,561.44,546.48,560.32,4015.0,553.848,12808
2007-10-26,569.2,570.16,562.0,569.36,3444.0,566.216,8137
2007-10-29,572.56,581.2,568.64,580.0,3951.0,575.44,10567
2007-10-30,572.32,573.52,556.72,557.92,4964.0,566.52,16188
2007-10-31,568.64,587.44,564.4,586.64,7897.0,579.244,16270
2007-11-01,585.28,585.36,571.36,575.76,6122.0,579.396,11652
2007-11-02,585.76,595.36,582.72,594.96,3368.0,588.72,12026
2007-11-05,586.64,596.8,583.6,588.64,2987.0,589.592,11298
2007-11-06,598.0,603.36,594.96,601.68,3601.0,600.096,10731
2007-11-07,607.12,610.56,589.6,596.16,6521.0,601.468,18898
2007-11-08,606.24,608.48,592.8,595.28,3485.0,600.524,11567
2007-11-09,594.32,600.8,590.56,597.84,4636.0,596.356,12889
2007-11-12,584.48,590.48,581.92,582.56,4665.0,585.06,12555
2007-11-13,579.68,581.92,560.24,567.6,6003.0,569.576,16057
2007-11-14,575.12,584.8,574.16,581.04,3077.0,579.576,9075
2007-11-15,577.76,580.88,568.64,578.96,4059.0,574.956,9927
2007-11-16,588.48,593.04,585.76,590.4,4329.0,589.408,8291
2007-11-19,594.0,596.48,585.76,595.76,3380.0,590.8,9375
